age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,Target2,balance2,,steps 
46,technician,married,tertiary,no,yes,no,cellular,19,nov,499,1,-1,0,unknown,0,positive,,
42,services,married,tertiary,no,yes,no,cellular,19,nov,36,1,-1,0,unknown,0,positive,,
32,blue-collar,married,secondary,no,yes,no,cellular,19,nov,493,1,-1,0,unknown,0,positive,,
37,services,single,secondary,no,no,no,cellular,19,nov,244,1,154,8,other,0,positive,,
42,management,divorced,primary,no,yes,no,cellular,19,nov,73,5,-1,0,unknown,0,negative,,
48,management,married,secondary,no,yes,no,cellular,19,nov,239,1,-1,0,unknown,0,positive,,
39,admin.,married,secondary,no,yes,no,cellular,19,nov,183,1,-1,0,unknown,0,positive,,
40,entrepreneur,married,tertiary,no,no,no,cellular,19,nov,723,1,-1,0,unknown,0,positive,,
45,entrepreneur,married,tertiary,no,no,no,cellular,19,nov,401,1,-1,0,unknown,0,positive,,
47,technician,married,secondary,no,no,no,cellular,19,nov,51,2,-1,0,unknown,0,positive,,
40,blue-collar,married,primary,no,yes,no,telephone,19,nov,111,2,156,1,failure,0,positive,,
35,management,married,tertiary,no,yes,no,cellular,19,nov,248,1,-1,0,unknown,0,positive,,
41,management,divorced,tertiary,no,no,no,cellular,19,nov,39,1,-1,0,unknown,0,positive,,
54,technician,married,secondary,no,yes,no,cellular,19,nov,108,1,-1,0,unknown,0,positive,,
31,unemployed,married,secondary,no,yes,no,cellular,19,nov,631,1,-1,0,unknown,0,positive,,
33,management,married,tertiary,yes,yes,yes,cellular,19,nov,340,2,-1,0,unknown,0,negative,,
33,management,single,tertiary,no,yes,no,cellular,19,nov,190,1,-1,0,unknown,0,positive,,
30,services,single,secondary,no,yes,no,cellular,19,nov,87,2,-1,0,unknown,0,positive,,
37,blue-collar,married,secondary,no,yes,no,cellular,19,nov,62,3,190,4,success,0,positive,,
53,management,married,tertiary,no,no,no,cellular,19,nov,93,1,-1,0,unknown,0,positive,,
41,management,married,tertiary,no,no,no,cellular,19,nov,40,1,-1,0,unknown,0,positive,,
34,management,divorced,tertiary,no,no,yes,cellular,19,nov,190,1,-1,0,unknown,0,positive,,
50,technician,married,secondary,no,yes,no,cellular,19,nov,69,1,190,1,other,0,positive,,
39,management,married,secondary,no,no,no,telephone,19,nov,140,1,119,2,failure,0,positive,,
39,entrepreneur,married,primary,no,yes,yes,cellular,19,nov,134,1,-1,0,unknown,0,positive,,
33,entrepreneur,married,secondary,no,yes,yes,cellular,19,nov,17,5,198,1,failure,0,positive,,
44,services,divorced,tertiary,no,no,yes,cellular,19,nov,105,1,146,1,failure,0,positive,,
55,technician,married,primary,no,no,yes,cellular,19,nov,742,1,-1,0,unknown,0,positive,,
39,management,married,secondary,no,no,no,cellular,19,nov,360,1,153,2,other,0,positive,,
41,blue-collar,single,secondary,no,no,no,cellular,19,nov,130,1,-1,0,unknown,0,positive,,
44,management,divorced,secondary,no,yes,no,telephone,19,nov,319,1,-1,0,unknown,0,negative,,
45,self-employed,married,secondary,no,no,no,cellular,19,nov,296,1,-1,0,unknown,0,positive,,
46,unemployed,married,secondary,no,yes,no,cellular,19,nov,161,1,-1,0,unknown,0,positive,,
33,blue-collar,married,tertiary,no,yes,no,cellular,19,nov,384,1,183,1,failure,0,positive,,
34,entrepreneur,married,tertiary,no,no,no,cellular,19,nov,98,1,-1,0,unknown,0,positive,,
30,unemployed,married,secondary,no,no,no,cellular,19,nov,73,1,-1,0,unknown,0,positive,,
49,admin.,married,secondary,no,yes,no,cellular,19,nov,236,1,-1,0,unknown,0,positive,,
30,management,single,tertiary,no,no,no,cellular,19,nov,50,1,-1,0,unknown,0,positive,,
35,blue-collar,married,secondary,no,no,no,cellular,19,nov,127,1,111,2,failure,0,positive,,
55,management,married,tertiary,no,no,no,cellular,19,nov,124,2,-1,0,unknown,0,positive,,
39,management,married,tertiary,no,no,no,cellular,19,nov,145,1,-1,0,unknown,0,positive,,
36,management,married,primary,no,yes,no,cellular,19,nov,277,1,-1,0,unknown,0,positive,,
32,management,married,tertiary,no,no,no,telephone,19,nov,385,1,-1,0,unknown,0,positive,,
34,admin.,married,secondary,no,no,no,cellular,19,nov,94,1,-1,0,unknown,0,positive,,
33,unemployed,married,secondary,yes,yes,yes,cellular,19,nov,286,3,-1,0,unknown,0,negative,,
42,management,single,tertiary,no,yes,no,cellular,19,nov,501,2,-1,0,unknown,0,positive,,
38,management,married,tertiary,no,yes,yes,cellular,19,nov,408,1,183,1,failure,0,positive,,
52,services,divorced,secondary,no,no,no,cellular,19,nov,77,1,-1,0,unknown,0,positive,,
56,self-employed,married,tertiary,yes,no,no,cellular,19,nov,122,1,-1,0,unknown,0,negative,,
37,blue-collar,married,primary,no,yes,no,cellular,19,nov,178,1,170,2,failure,0,positive,,
47,blue-collar,divorced,primary,no,yes,no,cellular,19,nov,662,2,-1,0,unknown,0,positive,,
32,technician,single,tertiary,yes,no,no,cellular,19,nov,122,2,-1,0,unknown,0,negative,,
55,unemployed,married,secondary,no,yes,no,cellular,19,nov,70,1,174,2,other,0,positive,,
41,services,married,primary,no,yes,no,cellular,19,nov,223,2,-1,0,unknown,0,positive,,
37,management,single,tertiary,no,yes,no,cellular,19,nov,101,2,104,4,failure,0,positive,,
30,blue-collar,married,secondary,no,yes,no,cellular,19,nov,174,2,-1,0,unknown,0,positive,,
32,technician,married,tertiary,no,yes,no,cellular,19,nov,231,4,-1,0,unknown,0,negative,,
40,blue-collar,married,secondary,no,yes,yes,cellular,19,nov,53,2,-1,0,unknown,0,negative,,
54,management,married,tertiary,no,no,no,cellular,19,nov,151,2,-1,0,unknown,0,positive,,
54,entrepreneur,married,unknown,no,no,no,cellular,19,nov,221,5,-1,0,unknown,0,positive,,
50,blue-collar,married,tertiary,no,no,no,cellular,19,nov,1184,3,160,1,failure,0,positive,,
56,management,divorced,tertiary,no,no,no,cellular,19,nov,117,2,-1,0,unknown,0,positive,,
53,management,married,tertiary,no,no,no,cellular,19,nov,299,4,107,2,failure,0,positive,,
54,self-employed,married,primary,no,yes,no,cellular,19,nov,300,5,170,3,failure,0,positive,,
57,retired,divorced,tertiary,no,no,no,cellular,19,nov,130,2,-1,0,unknown,0,positive,,
49,technician,single,secondary,no,no,no,cellular,19,nov,37,2,-1,0,unknown,0,positive,,
47,technician,divorced,primary,no,yes,no,cellular,19,nov,332,4,-1,0,unknown,0,positive,,
54,management,married,tertiary,no,no,no,cellular,19,nov,214,3,-1,0,unknown,0,negative,,
30,management,single,tertiary,no,no,yes,cellular,19,nov,70,4,-1,0,unknown,0,positive,,
31,management,married,tertiary,no,yes,yes,cellular,19,nov,323,2,-1,0,unknown,0,positive,,
45,entrepreneur,married,tertiary,no,yes,no,cellular,19,nov,517,2,187,3,failure,0,positive,,
50,management,single,unknown,no,no,no,cellular,19,nov,11,3,166,3,other,0,positive,,
47,self-employed,married,primary,no,no,no,cellular,20,nov,274,2,-1,0,unknown,0,positive,,
40,entrepreneur,married,secondary,no,no,no,cellular,20,nov,82,3,-1,0,unknown,0,positive,,
52,management,divorced,tertiary,no,no,yes,telephone,20,nov,36,3,-1,0,unknown,0,positive,,
52,management,single,tertiary,no,yes,yes,cellular,20,nov,77,2,-1,0,unknown,0,positive,,
35,management,married,tertiary,no,yes,no,cellular,20,nov,298,2,171,3,success,0,positive,,
33,services,married,primary,no,no,no,telephone,20,nov,114,2,-1,0,unknown,0,positive,,
44,housemaid,single,secondary,no,no,no,cellular,20,nov,186,1,-1,0,unknown,0,positive,,
34,management,divorced,tertiary,no,no,no,cellular,20,nov,209,3,-1,0,unknown,0,positive,,
35,management,divorced,tertiary,no,no,no,cellular,20,nov,392,2,106,2,success,0,positive,,
34,admin.,single,secondary,no,no,no,cellular,20,nov,68,1,136,4,failure,0,positive,,
34,management,married,tertiary,no,yes,no,cellular,20,nov,184,1,-1,0,unknown,0,positive,,
45,management,single,tertiary,no,no,no,telephone,20,nov,25,8,-1,0,unknown,0,positive,,
33,technician,single,secondary,no,yes,no,cellular,20,nov,428,1,-1,0,unknown,0,positive,,
34,entrepreneur,married,tertiary,no,no,yes,cellular,20,nov,366,4,-1,0,unknown,0,positive,,
57,management,divorced,tertiary,no,no,no,telephone,20,nov,76,9,-1,0,unknown,0,positive,,
52,management,married,tertiary,no,yes,no,cellular,20,nov,231,1,-1,0,unknown,0,positive,,
47,admin.,single,primary,no,no,no,cellular,20,nov,101,1,-1,0,unknown,0,positive,,
39,admin.,married,secondary,no,no,no,cellular,20,nov,422,1,-1,0,unknown,0,positive,,
34,technician,single,tertiary,no,yes,no,cellular,20,nov,128,5,-1,0,unknown,0,positive,,
43,admin.,married,unknown,no,yes,no,cellular,20,nov,48,4,-1,0,unknown,0,positive,,
42,management,single,tertiary,no,no,no,cellular,20,nov,20,6,-1,0,unknown,0,positive,,
40,technician,single,secondary,no,no,no,cellular,20,nov,67,1,91,2,failure,0,positive,,
53,technician,married,unknown,no,no,no,cellular,20,nov,277,1,-1,0,unknown,0,positive,,
54,self-employed,married,primary,no,no,yes,cellular,20,nov,91,1,-1,0,unknown,0,positive,,
55,self-employed,married,secondary,no,no,no,telephone,20,nov,172,1,-1,0,unknown,0,positive,,
32,technician,single,secondary,no,no,no,cellular,20,nov,302,4,-1,0,unknown,0,positive,,
50,management,married,secondary,no,yes,no,cellular,20,nov,152,1,190,1,failure,0,negative,,
40,entrepreneur,married,tertiary,no,no,no,cellular,20,nov,57,1,-1,0,unknown,0,positive,,
46,blue-collar,divorced,secondary,no,no,yes,cellular,20,nov,90,2,-1,0,unknown,0,positive,,
32,self-employed,married,tertiary,no,no,yes,cellular,20,nov,228,1,-1,0,unknown,0,positive,,
37,entrepreneur,married,tertiary,no,yes,yes,cellular,20,nov,276,1,157,1,failure,0,positive,,
56,technician,divorced,tertiary,no,yes,no,telephone,20,nov,26,1,-1,0,unknown,0,positive,,
50,blue-collar,married,primary,no,yes,yes,cellular,20,nov,177,1,-1,0,unknown,0,positive,,
53,admin.,married,secondary,no,yes,no,cellular,20,nov,151,1,-1,0,unknown,0,positive,,
57,retired,married,secondary,no,no,no,telephone,20,nov,90,2,-1,0,unknown,0,positive,,
55,technician,married,secondary,no,yes,no,cellular,20,nov,227,1,-1,0,unknown,0,positive,,
35,blue-collar,married,secondary,no,no,no,cellular,20,nov,178,1,-1,0,unknown,0,positive,,
30,technician,single,secondary,no,yes,no,cellular,20,nov,274,2,-1,0,unknown,0,positive,,
44,services,married,secondary,no,no,yes,cellular,20,nov,487,1,118,1,other,0,negative,,
32,blue-collar,married,secondary,no,yes,no,cellular,20,nov,418,3,-1,0,unknown,0,positive,,
36,blue-collar,single,secondary,no,yes,no,cellular,20,nov,287,2,-1,0,unknown,0,positive,,
49,self-employed,married,tertiary,no,no,no,cellular,20,nov,226,3,-1,0,unknown,0,positive,,
55,admin.,divorced,secondary,no,no,no,cellular,20,nov,324,7,153,4,failure,0,positive,,
31,services,married,secondary,no,yes,no,cellular,20,nov,128,1,-1,0,unknown,0,positive,,
34,admin.,married,secondary,no,yes,no,cellular,20,nov,145,1,-1,0,unknown,0,positive,,
48,entrepreneur,married,primary,no,no,no,cellular,20,nov,123,1,-1,0,unknown,0,positive,,
57,management,married,tertiary,no,yes,no,cellular,20,nov,72,1,-1,0,unknown,0,positive,,
36,management,single,tertiary,no,no,yes,cellular,20,nov,111,2,-1,0,unknown,0,positive,,
40,blue-collar,married,primary,no,no,no,cellular,20,nov,325,2,-1,0,unknown,0,positive,,
31,entrepreneur,single,tertiary,no,no,no,cellular,20,nov,486,2,-1,0,unknown,0,positive,,
36,management,married,secondary,no,no,no,cellular,20,nov,80,1,-1,0,unknown,0,negative,,
34,blue-collar,married,secondary,no,yes,no,cellular,20,nov,283,1,-1,0,unknown,0,positive,,
35,admin.,married,secondary,no,yes,no,cellular,20,nov,219,7,133,1,failure,0,positive,,
37,blue-collar,single,secondary,no,yes,no,cellular,20,nov,149,2,-1,0,unknown,0,positive,,
36,blue-collar,married,primary,no,no,no,telephone,20,nov,35,1,-1,0,unknown,0,positive,,
33,self-employed,single,tertiary,no,no,no,cellular,20,nov,230,1,-1,0,unknown,0,positive,,
37,unemployed,married,secondary,no,no,no,cellular,20,nov,109,4,-1,0,unknown,0,positive,,
45,technician,married,secondary,no,yes,no,cellular,20,nov,215,6,188,2,failure,0,positive,,
39,entrepreneur,divorced,tertiary,no,yes,yes,cellular,20,nov,186,1,-1,0,unknown,0,positive,,
32,management,single,secondary,no,no,yes,cellular,20,nov,267,1,-1,0,unknown,0,positive,,
40,management,divorced,tertiary,no,no,no,cellular,20,nov,128,2,189,1,failure,0,positive,,
32,technician,married,secondary,no,yes,yes,cellular,20,nov,330,3,-1,0,unknown,0,positive,,
43,self-employed,married,primary,no,no,no,cellular,20,nov,227,1,-1,0,unknown,0,positive,,
58,self-employed,married,tertiary,no,yes,no,cellular,20,nov,88,2,-1,0,unknown,0,positive,,
53,blue-collar,single,primary,no,no,no,cellular,20,nov,196,2,-1,0,unknown,0,positive,,
30,management,married,secondary,no,yes,no,cellular,20,nov,104,5,-1,0,unknown,0,positive,,
43,services,married,secondary,no,yes,no,cellular,20,nov,165,3,-1,0,unknown,0,positive,,
43,blue-collar,married,secondary,no,yes,no,telephone,20,nov,105,2,184,3,other,0,positive,,
31,blue-collar,single,primary,no,yes,yes,cellular,20,nov,470,2,-1,0,unknown,0,positive,,
42,technician,married,secondary,no,yes,no,cellular,20,nov,75,2,-1,0,unknown,0,positive,,
53,blue-collar,divorced,primary,no,yes,no,cellular,20,nov,95,2,-1,0,unknown,0,positive,,
40,services,married,secondary,no,yes,yes,cellular,20,nov,194,4,188,8,other,0,positive,,
51,unemployed,married,secondary,no,no,no,cellular,20,nov,176,2,-1,0,unknown,0,positive,,
56,services,married,secondary,no,yes,no,telephone,20,nov,233,4,115,6,failure,0,positive,,
30,management,single,tertiary,no,yes,no,cellular,20,nov,370,2,-1,0,unknown,0,positive,,
42,admin.,divorced,secondary,yes,no,no,cellular,20,nov,298,2,112,2,other,0,positive,,
46,blue-collar,married,primary,no,yes,no,cellular,20,nov,157,2,-1,0,unknown,0,positive,,
52,management,married,tertiary,no,yes,no,cellular,20,nov,90,2,-1,0,unknown,0,positive,,
37,technician,divorced,secondary,no,yes,no,cellular,20,nov,178,2,170,8,other,0,positive,,
46,blue-collar,married,primary,no,yes,no,cellular,20,nov,825,6,174,4,failure,0,positive,,
53,management,married,tertiary,no,no,no,telephone,20,nov,278,6,112,2,failure,0,positive,,
30,blue-collar,single,primary,no,yes,no,cellular,20,nov,1329,2,-1,0,unknown,0,negative,,
35,services,divorced,primary,no,no,no,cellular,20,nov,165,4,-1,0,unknown,0,positive,,
35,management,married,tertiary,no,yes,yes,cellular,21,nov,83,4,-1,0,unknown,0,positive,,
38,blue-collar,single,secondary,no,yes,no,cellular,21,nov,87,2,168,2,other,0,positive,,
53,management,single,secondary,no,yes,no,cellular,21,nov,81,6,189,3,failure,0,positive,,
48,management,divorced,tertiary,no,no,no,cellular,21,nov,275,2,-1,0,unknown,0,negative,,
31,management,single,tertiary,no,yes,no,cellular,21,nov,37,2,123,1,failure,0,positive,,
40,services,married,secondary,no,yes,yes,cellular,21,nov,116,2,113,4,failure,0,positive,,
36,technician,married,tertiary,no,no,no,cellular,21,nov,50,2,121,2,failure,0,positive,,
53,services,single,secondary,no,yes,no,cellular,21,nov,322,1,-1,0,unknown,0,positive,,
31,admin.,married,secondary,no,yes,no,cellular,21,nov,441,1,-1,0,unknown,0,positive,,
54,technician,single,secondary,no,no,no,cellular,21,nov,149,5,-1,0,unknown,0,positive,,
30,management,single,secondary,no,yes,no,cellular,21,nov,49,1,-1,0,unknown,0,positive,,
49,management,married,tertiary,no,no,no,cellular,21,nov,215,1,-1,0,unknown,0,positive,,
52,management,single,tertiary,no,no,no,cellular,21,nov,337,1,-1,0,unknown,0,positive,,
50,housemaid,married,primary,no,no,no,cellular,21,nov,714,1,-1,0,unknown,0,positive,,
30,blue-collar,single,primary,no,yes,no,cellular,21,nov,569,1,175,3,other,0,positive,,
46,self-employed,married,unknown,no,no,no,cellular,21,nov,104,1,189,2,failure,0,negative,,
33,blue-collar,married,unknown,no,yes,no,cellular,21,nov,195,1,-1,0,unknown,0,positive,,
32,technician,married,secondary,no,yes,no,cellular,21,nov,131,1,-1,0,unknown,0,positive,,
57,management,married,tertiary,no,yes,no,cellular,21,nov,67,1,-1,0,unknown,0,negative,,
45,blue-collar,married,secondary,no,no,no,cellular,21,nov,46,1,163,1,other,0,positive,,
44,blue-collar,married,secondary,no,no,yes,cellular,21,nov,103,1,141,2,failure,0,positive,,
33,admin.,married,secondary,no,yes,no,cellular,21,nov,57,6,-1,0,unknown,0,negative,,
32,student,single,secondary,no,no,no,cellular,21,nov,206,1,-1,0,unknown,0,negative,,
36,blue-collar,married,secondary,no,yes,no,cellular,21,nov,161,1,-1,0,unknown,0,positive,,
34,management,married,tertiary,no,yes,no,cellular,21,nov,91,1,-1,0,unknown,0,positive,,
50,entrepreneur,married,tertiary,no,no,no,cellular,21,nov,65,1,-1,0,unknown,0,positive,,
59,retired,married,tertiary,no,no,no,cellular,21,nov,161,1,-1,0,unknown,0,positive,,
44,management,divorced,unknown,no,no,yes,cellular,21,nov,279,1,-1,0,unknown,0,positive,,
36,blue-collar,married,secondary,no,yes,no,cellular,21,nov,154,1,-1,0,unknown,0,positive,,
49,technician,married,secondary,no,no,no,cellular,21,nov,586,1,-1,0,unknown,0,positive,,
43,entrepreneur,single,tertiary,no,no,no,cellular,21,nov,189,3,-1,0,unknown,0,positive,,
52,management,married,tertiary,no,yes,no,cellular,21,nov,235,2,-1,0,unknown,0,positive,,
43,management,married,tertiary,no,yes,no,cellular,21,nov,105,1,-1,0,unknown,0,positive,,
47,blue-collar,married,secondary,no,no,no,cellular,21,nov,57,7,154,5,failure,0,positive,,
55,technician,married,tertiary,no,no,no,cellular,21,nov,42,1,-1,0,unknown,0,positive,,
52,self-employed,married,tertiary,no,yes,yes,cellular,21,nov,81,1,-1,0,unknown,0,positive,,
40,admin.,married,secondary,no,no,no,cellular,21,nov,199,2,-1,0,unknown,0,positive,,
33,management,married,tertiary,no,no,no,cellular,21,nov,44,3,-1,0,unknown,0,positive,,
41,management,married,secondary,no,no,yes,cellular,21,nov,59,1,-1,0,unknown,0,positive,,
45,management,married,secondary,yes,yes,no,cellular,21,nov,526,1,-1,0,unknown,0,positive,,
39,technician,married,secondary,no,yes,yes,cellular,21,nov,83,1,-1,0,unknown,0,negative,,
43,blue-collar,married,secondary,no,yes,no,cellular,21,nov,144,1,-1,0,unknown,0,positive,,
42,management,married,tertiary,no,yes,no,cellular,21,nov,306,1,-1,0,unknown,0,positive,,
37,management,married,tertiary,no,yes,no,cellular,21,nov,202,1,106,5,failure,0,positive,,
54,blue-collar,married,primary,no,yes,no,telephone,21,nov,312,1,130,3,other,0,positive,,
53,entrepreneur,married,unknown,no,no,no,cellular,21,nov,199,1,-1,0,unknown,0,positive,,
49,management,married,tertiary,no,no,no,cellular,21,nov,8,5,-1,0,unknown,0,positive,,
41,management,married,tertiary,no,yes,yes,cellular,21,nov,164,1,176,1,failure,0,positive,,
49,housemaid,married,primary,no,yes,no,cellular,21,nov,450,1,-1,0,unknown,0,positive,,
44,management,divorced,tertiary,no,no,yes,cellular,21,nov,661,1,-1,0,unknown,0,positive,,
40,admin.,married,secondary,no,no,no,cellular,21,nov,492,2,-1,0,unknown,0,positive,,
49,admin.,divorced,secondary,no,yes,no,cellular,21,nov,264,2,172,1,failure,0,positive,,
30,management,married,tertiary,no,yes,no,cellular,21,nov,206,2,119,3,other,0,positive,,
33,management,married,tertiary,no,no,no,cellular,21,nov,55,1,-1,0,unknown,0,positive,,
32,technician,single,secondary,no,no,no,cellular,21,nov,48,1,-1,0,unknown,0,positive,,
32,management,single,tertiary,no,no,no,cellular,21,nov,24,5,-1,0,unknown,0,positive,,
43,management,married,tertiary,no,yes,no,cellular,21,nov,259,1,-1,0,unknown,0,positive,,
47,technician,married,secondary,no,yes,no,cellular,21,nov,58,1,127,1,failure,0,positive,,
39,unemployed,married,tertiary,no,yes,yes,cellular,21,nov,673,1,-1,0,unknown,0,positive,,
40,entrepreneur,married,secondary,no,no,no,cellular,21,nov,133,1,-1,0,unknown,0,positive,,
33,management,single,tertiary,no,yes,no,cellular,21,nov,285,1,179,4,other,0,positive,,
38,technician,married,secondary,no,yes,no,cellular,21,nov,57,5,199,1,success,0,positive,,
40,management,married,secondary,no,yes,no,cellular,21,nov,527,1,95,2,other,0,positive,,
39,management,married,tertiary,no,no,yes,cellular,21,nov,151,1,-1,0,unknown,0,positive,,
36,technician,married,secondary,no,no,yes,cellular,21,nov,455,2,94,3,other,0,positive,,
32,blue-collar,married,primary,no,yes,no,cellular,21,nov,51,2,-1,0,unknown,0,positive,,
33,entrepreneur,single,tertiary,no,no,no,cellular,21,nov,240,3,-1,0,unknown,0,positive,,
59,management,divorced,tertiary,no,yes,no,cellular,21,nov,75,1,-1,0,unknown,0,positive,,
48,admin.,single,secondary,no,no,yes,telephone,21,nov,47,2,-1,0,unknown,0,negative,,
35,unemployed,married,tertiary,no,no,yes,cellular,21,nov,229,2,-1,0,unknown,0,positive,,
32,self-employed,single,tertiary,no,no,yes,cellular,21,nov,157,2,-1,0,unknown,0,negative,,
31,technician,married,tertiary,no,no,no,cellular,21,nov,48,6,-1,0,unknown,0,positive,,
36,management,married,tertiary,no,yes,no,cellular,21,nov,106,2,-1,0,unknown,0,positive,,
30,admin.,single,secondary,no,yes,no,cellular,21,nov,75,1,-1,0,unknown,0,positive,,
32,management,single,secondary,no,yes,no,cellular,21,nov,78,1,-1,0,unknown,0,positive,,
57,management,divorced,tertiary,no,no,yes,cellular,21,nov,61,2,-1,0,unknown,0,negative,,
36,management,single,tertiary,no,no,no,unknown,21,nov,20,1,-1,0,unknown,0,positive,,
34,unknown,married,secondary,no,no,no,cellular,21,nov,50,2,-1,0,unknown,0,positive,,
40,management,married,secondary,no,yes,no,cellular,21,nov,139,2,129,4,failure,0,positive,,
49,services,married,primary,no,yes,no,telephone,21,nov,33,1,-1,0,unknown,0,positive,,
35,entrepreneur,married,primary,no,yes,no,cellular,21,nov,166,1,-1,0,unknown,0,positive,,
34,management,single,tertiary,no,no,no,telephone,21,nov,39,9,-1,0,unknown,0,positive,,
30,self-employed,married,tertiary,no,no,no,cellular,21,nov,58,2,-1,0,unknown,0,positive,,
37,technician,single,secondary,no,yes,no,cellular,21,nov,39,4,182,3,failure,0,positive,,
41,self-employed,divorced,tertiary,no,yes,no,cellular,21,nov,855,3,-1,0,unknown,0,positive,,
35,self-employed,married,secondary,no,yes,no,cellular,21,nov,484,4,-1,0,unknown,0,positive,,
33,management,single,tertiary,no,yes,yes,cellular,21,nov,330,2,-1,0,unknown,0,negative,,
49,management,married,tertiary,no,no,yes,cellular,21,nov,158,4,-1,0,unknown,0,positive,,
31,services,married,secondary,yes,yes,no,cellular,21,nov,214,2,-1,0,unknown,0,negative,,
45,blue-collar,married,secondary,no,yes,yes,cellular,21,nov,197,2,99,2,other,0,positive,,
47,blue-collar,married,secondary,no,yes,no,cellular,21,nov,127,2,176,2,other,0,positive,,
43,management,married,tertiary,no,yes,yes,cellular,21,nov,170,2,-1,0,unknown,0,positive,,
47,admin.,married,secondary,no,no,no,telephone,21,nov,129,3,-1,0,unknown,0,positive,,
55,unemployed,married,tertiary,no,yes,no,cellular,21,nov,223,2,186,3,other,0,positive,,
35,self-employed,single,secondary,no,no,no,telephone,21,nov,1441,3,-1,0,unknown,0,positive,,
43,entrepreneur,married,primary,no,yes,no,cellular,21,nov,9,5,-1,0,unknown,0,positive,,
32,admin.,married,tertiary,no,yes,no,cellular,21,nov,37,2,-1,0,unknown,0,positive,,
34,management,married,tertiary,no,yes,no,cellular,21,nov,8,3,-1,0,unknown,0,positive,,
36,blue-collar,married,tertiary,yes,yes,no,cellular,21,nov,36,2,-1,0,unknown,0,negative,,
50,technician,married,primary,no,no,yes,cellular,21,nov,61,7,136,1,failure,0,negative,,
36,blue-collar,married,primary,no,yes,no,cellular,21,nov,219,2,-1,0,unknown,0,positive,,
50,admin.,divorced,secondary,no,yes,no,telephone,21,nov,205,3,119,8,failure,0,positive,,
38,management,divorced,tertiary,no,yes,yes,cellular,4,dec,18,1,-1,0,unknown,0,negative,,
30,blue-collar,single,secondary,no,no,no,telephone,5,dec,291,1,-1,0,unknown,0,positive,,
53,unknown,married,unknown,no,no,no,telephone,28,jan,69,1,-1,0,unknown,0,positive,,
33,blue-collar,married,secondary,yes,yes,yes,cellular,28,jan,104,1,245,2,failure,0,negative,,
49,management,married,tertiary,no,no,no,cellular,28,jan,280,1,-1,0,unknown,0,positive,,
28,student,single,tertiary,no,no,no,cellular,28,jan,81,2,-1,0,unknown,0,positive,,
43,services,married,secondary,no,yes,no,cellular,28,jan,347,1,230,1,failure,0,positive,,
33,management,married,tertiary,no,no,no,cellular,28,jan,384,1,-1,0,unknown,0,positive,,
26,blue-collar,single,secondary,no,no,no,telephone,28,jan,43,1,-1,0,unknown,0,positive,,
58,admin.,married,unknown,no,no,no,cellular,28,jan,56,1,-1,0,unknown,0,positive,,
58,retired,married,secondary,no,yes,yes,cellular,28,jan,223,1,196,1,failure,0,positive,,
31,technician,single,tertiary,no,no,no,cellular,28,jan,97,2,-1,0,unknown,0,positive,,
54,entrepreneur,married,tertiary,no,no,yes,cellular,28,jan,242,1,184,8,failure,0,positive,,
57,management,married,secondary,no,no,no,cellular,28,jan,132,1,-1,0,unknown,0,negative,,
31,technician,married,secondary,no,yes,yes,cellular,28,jan,71,1,223,9,other,0,negative,,
38,technician,single,secondary,no,yes,no,cellular,28,jan,52,1,-1,0,unknown,0,positive,,
50,blue-collar,single,tertiary,no,no,no,cellular,28,jan,268,1,-1,0,unknown,0,positive,,
45,management,married,secondary,no,yes,yes,cellular,28,jan,625,1,-1,0,unknown,0,negative,,
49,unemployed,married,primary,no,no,no,cellular,28,jan,60,1,-1,0,unknown,0,positive,,
42,housemaid,single,secondary,no,no,no,telephone,28,jan,44,1,-1,0,unknown,0,positive,,
53,housemaid,married,tertiary,no,no,no,cellular,28,jan,48,1,181,5,failure,0,positive,,
60,self-employed,married,primary,no,no,yes,cellular,28,jan,326,1,183,6,success,0,positive,,
59,retired,divorced,secondary,no,no,no,cellular,28,jan,192,1,-1,0,unknown,0,positive,,
57,blue-collar,married,secondary,no,no,yes,telephone,28,jan,120,2,154,16,failure,0,positive,,
45,technician,divorced,secondary,no,yes,no,cellular,28,jan,368,1,-1,0,unknown,0,positive,,
59,retired,married,secondary,no,yes,no,cellular,28,jan,273,2,-1,0,unknown,0,positive,,
27,student,single,secondary,no,no,no,cellular,28,jan,131,1,-1,0,unknown,0,positive,,
46,management,single,tertiary,no,no,no,cellular,28,jan,107,1,163,5,other,0,positive,,
29,unknown,single,secondary,no,no,no,cellular,28,jan,59,1,-1,0,unknown,0,positive,,
37,housemaid,single,primary,no,no,no,cellular,28,jan,399,1,-1,0,unknown,0,negative,,
33,management,single,tertiary,no,yes,no,cellular,28,jan,144,1,-1,0,unknown,0,positive,,
37,management,married,secondary,no,yes,no,cellular,28,jan,132,1,-1,0,unknown,0,positive,,
28,technician,single,tertiary,no,yes,no,cellular,28,jan,455,1,-1,0,unknown,0,positive,,
31,services,married,secondary,no,yes,no,cellular,28,jan,155,1,-1,0,unknown,0,positive,,
27,technician,single,secondary,no,no,no,cellular,28,jan,251,1,-1,0,unknown,0,positive,,
60,management,married,primary,no,no,no,cellular,28,jan,374,2,-1,0,unknown,0,positive,,
32,management,single,unknown,no,no,no,cellular,28,jan,92,1,-1,0,unknown,0,positive,,
